#separator:tab
#html:true
#guid column:1
#notetype column:2
#deck column:3
#tags column:6
t`BCRxod}*	1706371006450	GZC III - Compleet	Wat is het immunofenotype van CLL?	"CD5+, CD19+, CD23+, met zwakke expressie van CD20 en zwak monoklonaal oppervlakte-immunoglobuline (lichte-ketenrestrictie)<br><br><span style=""background:#fff3c4;color:#5a4300;padding:2px 6px;border-radius:6px"">💡 CD5 + CD23 = CLL. CD5 zonder CD23 (maar mét cycline D1) = mantelcel.</span>"	GZC3::A::T2-maligne-hematologie GZC3::casus::2.3 GZC3::zelfstudie::Z03 check::behouden prio::tentamen vorm::ezelsbrug
gzc3x-d440d9ce9a42	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bedrijfsarts vs. verzekeringsarts</b><br>Vul in: <i>Werkt voor/bij bij Bedrijfsarts</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Bedrijfsarts</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Verzekeringsarts</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Rol</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Begeleidend: verzuim en re-integratie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Beoordelend: recht op uitkering</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Werkt voor/bij</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">UWV (WIA, Ziektewet)</td></tr></table>"	<b>Werkgever (arbodienst)</b>	GZC3::B::B1-public-health check::nieuw vorm::vergelijking
gzc3x-15126fecb854	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bedrijfsarts vs. verzekeringsarts</b><br>Vul in: <i>Werkt voor/bij bij Verzekeringsarts</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Bedrijfsarts</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Verzekeringsarts</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Rol</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Begeleidend: verzuim en re-integratie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Beoordelend: recht op uitkering</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Werkt voor/bij</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Werkgever (arbodienst)</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr></table>"	<b>UWV (WIA, Ziektewet)</b>	GZC3::B::B1-public-health check::nieuw vorm::vergelijking
gzc3x-7f7b35829243	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bottumoren bij kinderen</b><br>Vul in: <i>Lokalisatie bij Osteosarcoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Osteosarcoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Ewing-sarcoom</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Lokalisatie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Diafyse, platte beenderen (bekken)</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Röntgen</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Zonnestralen, Codman-driehoek</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Uienschil-periostreactie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Radiotherapie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Niet stralingsgevoelig</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Wél stralingsgevoelig</td></tr></table>"	<b>Metafyse, rond de knie</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-7fbfc2dc2883	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bottumoren bij kinderen</b><br>Vul in: <i>Lokalisatie bij Ewing-sarcoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Osteosarcoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Ewing-sarcoom</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Lokalisatie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Metafyse, rond de knie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Röntgen</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Zonnestralen, Codman-driehoek</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Uienschil-periostreactie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Radiotherapie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Niet stralingsgevoelig</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Wél stralingsgevoelig</td></tr></table>"	<b>Diafyse, platte beenderen (bekken)</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-0c1833712a64	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bottumoren bij kinderen</b><br>Vul in: <i>Röntgen bij Osteosarcoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Osteosarcoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Ewing-sarcoom</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Lokalisatie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Metafyse, rond de knie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Diafyse, platte beenderen (bekken)</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Röntgen</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Uienschil-periostreactie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Radiotherapie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Niet stralingsgevoelig</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Wél stralingsgevoelig</td></tr></table>"	<b>Zonnestralen, Codman-driehoek</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-e2e6a51fdef4	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bottumoren bij kinderen</b><br>Vul in: <i>Röntgen bij Ewing-sarcoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Osteosarcoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Ewing-sarcoom</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Lokalisatie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Metafyse, rond de knie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Diafyse, platte beenderen (bekken)</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Röntgen</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Zonnestralen, Codman-driehoek</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Radiotherapie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Niet stralingsgevoelig</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Wél stralingsgevoelig</td></tr></table>"	<b>Uienschil-periostreactie</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-cfea994c184f	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bottumoren bij kinderen</b><br>Vul in: <i>Radiotherapie bij Osteosarcoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Osteosarcoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Ewing-sarcoom</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Lokalisatie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Metafyse, rond de knie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Diafyse, platte beenderen (bekken)</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Röntgen</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Zonnestralen, Codman-driehoek</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Uienschil-periostreactie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Radiotherapie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Wél stralingsgevoelig</td></tr></table>"	<b>Niet stralingsgevoelig</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-0633c7fd7cf3	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Bottumoren bij kinderen</b><br>Vul in: <i>Radiotherapie bij Ewing-sarcoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Osteosarcoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Ewing-sarcoom</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Lokalisatie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Metafyse, rond de knie</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Diafyse, platte beenderen (bekken)</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Röntgen</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Zonnestralen, Codman-driehoek</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Uienschil-periostreactie</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Radiotherapie</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Niet stralingsgevoelig</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr></table>"	<b>Wél stralingsgevoelig</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-748adfb06979	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Buikmassa bij een peuter</b><br>Vul in: <i>Uitgangspunt bij Neuroblastoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuroblastoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Nefroblastoom (Wilms)</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Uitgangspunt</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Nier</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Middellijn</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Overschrijdt vaak de middellijn</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Blijft aan één kant</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Diagnostiek</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">VMA/HVA in urine, MIBG, biopt</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Echo/MRI, géén biopt vooraf (SIOP)</td></tr></table>"	<b>Neurale lijst (bijniermerg)</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-aee762b3096c	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Buikmassa bij een peuter</b><br>Vul in: <i>Uitgangspunt bij Nefroblastoom (Wilms)</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuroblastoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Nefroblastoom (Wilms)</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Uitgangspunt</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Neurale lijst (bijniermerg)</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Middellijn</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Overschrijdt vaak de middellijn</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Blijft aan één kant</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Diagnostiek</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">VMA/HVA in urine, MIBG, biopt</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Echo/MRI, géén biopt vooraf (SIOP)</td></tr></table>"	<b>Nier</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
gzc3x-122b9880fb39	1706371006450	GZC III - Compleet	"<div style=""font-size:0.8em;color:#6b7686"">📊 Vergelijk</div><b>Buikmassa bij een peuter</b><br>Vul in: <i>Middellijn bij Neuroblastoom</i><br><br><table style=""border-collapse:collapse;background:#fff;color:#1b2430;font-size:0.85em;margin:auto""><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0""></th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Neuroblastoom</th><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#dfe6f0"">Nefroblastoom (Wilms)</th></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Uitgangspunt</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Neurale lijst (bijniermerg)</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Nier</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Middellijn</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#ffd57a;font-weight:bold;text-align:center"">?</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Blijft aan één kant</td></tr><tr><th style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;background:#eef2f7;text-align:left"">Diagnostiek</th><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">VMA/HVA in urine, MIBG, biopt</td><td style=""border:1px solid #9aa6b8;padding:6px 8px;vertical-align:top;"">Echo/MRI, géén biopt vooraf (SIOP)</td></tr></table>"	<b>Overschrijdt vaak de middellijn</b>	GZC3::A::T3-groepsspecifiek check::nieuw vorm::vergelijking
